"Race","WHITE_CY","BLACK_CY","AMERIND_CY","HISPPOP_CY","ASIANPACI_CY","OTHER_CY","prop_white","prop_black","prop_amerind","prop_hisp","prop_asianpa","prop_other","white_fam","black_fam","amerind_fam","hisp_fam","asianpac_fam"
1,0.8741585588428,0.0170528265937017,0.00513786506828436,0.0485472254713735,0.0181609006963475,0.0369426233274927,0.93390452753071,0.0283484000141449,0.00560205834792006,0.0154950067717271,0.00504628730611487,0.011603720029383,1,0,0,0,0
NA,0.893619471839525,0.0132575531262285,0.000887657823774484,0.0297174155885161,0.0373625545963687,0.0251553470255871,0.889113293788556,0.00167078654109282,0.00310317104540682,0.0282932044504986,0.0166346771885298,0.0611848669859155,0,0,0,0,0
NA,0.820626004886644,0.0559877002235449,0.00555223256878862,0.0294402520768488,0.00907788644214291,0.0793159238020305,0.950149139197896,0.00815092822322903,0.000147721185488013,0.0164556628968353,0.00970093731725775,0.0153956111792934,0,0,0,0,0
NA,0.947658829562121,0.00661202394393873,0.00127012293905393,0.0205463181030203,0.0103443176455986,0.0135683878062675,0.964145461085086,0.00361081256998827,0.00616561144297794,0.00857006599531367,0.00444573679628495,0.0130623121103491,1,0,0,0,0
4,0.199053950601852,0.125092102956327,0.0123610358761727,0.385564436471186,0.0239238792572396,0.254004594837222,0.058881995665332,0.00597852169560419,0.00343445304347593,0.909989903901796,0.0122687073852112,0.00944641830858123,1,0,0,0,0
1,0.469649873753174,0.0939697611838897,0.00296654936144585,0.222576602964618,0.0222345238992676,0.188602688837605,0.949944926977889,0.00293838915967633,0.0169927914875106,0.0134158047905865,0.00695713221233103,0.00975095537200632,1,0,0,0,0
1,0.760032158106483,0.0531048953735345,0.00455132221814005,0.0955994762676684,0.023755290804589,0.0629568572295854,0.904779504533264,0.0466979832709277,0.00319336000908577,0.0247100230146511,0.00678206660525239,0.0138370625668188,0,0,0,0,0
1,0.200085132664732,0.125865460125001,0.0116890595269091,0.386325693710008,0.0226392092392998,0.253395444734049,0.0630813321995269,0.00753851761931873,0.00674030401277256,0.906557411377069,0.00866020934891486,0.00742222544239768,0,0,0,0,0
1,0.930734404994107,0.00889623111590598,0.0015704650873439,0.0231689467597467,0.0145459095803061,0.0210840424625902,0.715285273024421,0.238143144376342,0.0078536464839237,0.0160381711829007,0.00511001748056198,0.0175697474518503,0,0,0,0,0
1,0.916746570415421,0.0152550026148357,0.00477859034376293,0.0214397916479967,0.0205986722654456,0.0211813727125375,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1,0.573976562862126,0.0659529000421542,0.00490262992232472,0.161513306375649,0.0946697385309074,0.0989848622668385,0.238052612807839,0.00626762000329727,0.003626963474952,0.68770349037045,0.041927597144051,0.0224217161994112,0,0,0,0,0
1,0.735091923277735,0.0480428440637806,0.00247483311002551,0.13533642047233,0.0127411577329369,0.066312821343192,0.0552127870967171,0.00330939548383821,0.00333093777220429,0.921133236972586,0.0103886789969639,0.00662496367769015,1,0,0,0,1
1,NA,NA,NA,NA,NA,NA,0.953922009557766,0.000771286194449207,0.00645589039680195,0.0355890082204628,0.00178141121882949,0.0014803944116909,1,0,0,0,0
1,NA,NA,NA,NA,NA,NA,0.842967742430712,0.113753942533568,0.00759485096294325,0.0168701395560597,0.00435043142539802,0.0144628930913187,1,1,0,0,0
4,0.473813543069494,0.0978231624957299,0.00949696620052643,0.217422709224453,0.0463674530489818,0.155076165960815,0.928677672921496,0.0214682911764271,0.00865557037938732,0.020236421925151,0.00658688611377162,0.0143751574837671,0,0,0,1,0
1,0.371000784369546,0.116855150107318,0.010473349787924,0.252088653391932,0.026261971349451,0.223320090993829,0.657412023421666,0.294688719831164,0.0164835590264564,0.0134681437732454,0.00400430267865998,0.0139432512688074,1,0,0,0,0
NA,0.778648871375918,0.0179155062186758,0.00504341586668219,0.104552810258716,0.0296336422106665,0.0642057540693415,0.799287687866392,0.00915275635436703,0.00163694205229615,0.168953098899342,0.0101325281698073,0.0108369866577956,1,0,0,0,0
NA,0.942267362748454,0.0164166359419669,0.00311219724051209,0.0123265825461171,0.00729485411442066,0.0185823674085291,0.856911911308262,0.042416347597428,0.00156398603948525,0.0778301046097259,0.000713958361946551,0.0205636920831524,0,0,0,0,0
1,0.889156131170413,0.0175497979720511,0.00362356004935406,0.0436486236460728,0.0144667555683545,0.0315551315937542,0.263983099514908,0.701167880943768,0.00324676095416313,0.009889750328737,0.00204446057273441,0.0196680476856897,1,0,0,0,0
NA,0.926876479944441,0.00798936064118964,0.00419059666177336,0.0305743216487254,0.00345440218919215,0.026914838914679,0.70601975087678,0.243787863350894,0.00822206070704704,0.0180235702620512,0.00518211087191348,0.0187646439313149,1,0,0,0,0
1,0.943463509035001,0.0130600685385349,0.00245724076643206,0.018854593353593,0.00315789878475846,0.0190066895216804,NA,NA,NA,NA,NA,NA,1,1,0,0,0
4,0.200550793103642,0.12517118941752,0.0116230579379367,0.385273821815898,0.0235205709273985,0.253860566797605,0.0593728992143123,0.00742097008059336,0.00296125273995158,0.913123659590254,0.0118768435672372,0.00524437480765168,1,1,0,0,0
NA,0.547295958323567,0.148274628242639,0.00916874974634085,0.0946657123456149,0.0785104033444442,0.122084547997394,0.595858068843812,0.0198440779480369,0.0019972125180313,0.266208264724763,0.0423291162181391,0.0737632597472171,0,0,0,0,0
NA,0.147567032602183,0.231608269206336,0.00798681230791302,0.348732380622019,0.0466870134955631,0.217418491765986,0.642454731612454,0.307325769766719,0.00949373531505643,0.015574802512226,0.00629278929437171,0.0188581714991724,1,0,0,0,0
1,0.935073466539361,0.0054408208543491,0.010526030129729,0.0217811327792549,0.00952506968342001,0.0176534800138864,0.801547222077428,0.0283112510669276,0.0158016707165246,0.0587489768502089,0.0107859208869735,0.0848049584019373,1,0,0,0,0
1,0.717673307624053,0.0460929524601677,0.00893525855339734,0.102863170964461,0.0365223005931024,0.0879130098048183,0.792010235926104,0.157625601308253,0.0106036524646151,0.0171938025055337,0.00499173879445815,0.0175749690010367,0,0,0,0,0
1,0.944607874527559,0.00743411186913023,0.000511030451169467,0.0283907254227502,0.00317948188553321,0.0158767758438578,0.770632177886224,0.180317745031263,0.00802461579893774,0.0178089643686794,0.00712907593038681,0.0160874209845092,0,0,0,0,0
NA,0.831451778637021,0.0394232984451184,0.00516615669286016,0.0594365205614859,0.00731110642212644,0.0572111392413883,0.827726923838761,0.125232168704166,0.00626072771958013,0.0158234651913244,0.00701468685701979,0.0179420276891489,0,0,0,0,0
4,0.878449854909735,0.0472552625394021,0.000912543333536994,0.0269941143509883,0.00603172280148186,0.040356502064856,0.855776900613021,0.0854287320287204,0.00353612871103893,0.03117642025201,0.00769693842435565,0.0163848799708536,1,0,0,0,0
NA,0.93289436447589,0.00614148398219018,0.00237587354055033,0.0257540479610493,0.00984037876653487,0.0229938512737854,0.82286342988112,0.000808723172061427,0.00167506507626397,0.0478385750660231,0.0858429593418559,0.0409712474626753,1,0,0,0,0
2,0.937840530470897,0.00576100053529969,0.00118920327779488,0.0170468121011196,0.0151369170416733,0.0230255365732152,0.867625981620229,0.0970904917573592,0.00311341246427381,0.0140565021504621,0.00573869314567884,0.012374918861997,0,0,0,0,0
1,0.898104837904612,0.0122035301420787,0.00308536529842016,0.0515813892121711,0.00792190139268372,0.0271029760500344,0.848803304316893,0.0037234224788235,0.00244136273281487,0.0420716734849416,0.0303803954846729,0.0725798415018544,0,0,0,0,0
1,0.229353715762914,0.195669006520931,0.0258653518487071,0.30707107354563,0.0821871972209293,0.159853655100889,0.774946359933901,0.17970689200379,0.00625379294612812,0.0157145196188468,0.00477419170691936,0.0186042437904153,0,0,0,0,0
NA,0.735256894296206,0.0538423735897327,0.00478294354014403,0.103806582819331,0.0365209955325543,0.065790210222032,0.951415916515029,0.00986741831005698,0.00398800236618412,0.0123532885859448,0.00456072243489124,0.0178146517878936,1,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0.0561117923798216,0.0083892293190014,0.00504810794231241,0.917564395676984,0.00781863748040572,0.00506783720147465,0,0,0,0,0
1,0.701924888112983,0.0762674263956679,0.004529226284396,0.109104096084633,0.0106779204495056,0.0974964426728147,0.0610899324739296,0.010411889390002,0.00379174122343293,0.908405943973636,0.0107805755727765,0.00551991736622287,0,0,1,0,0
NA,0.847358681532175,0.0267834418481658,0.00357517605735999,0.0426090762438333,0.0512156224799218,0.0284580018385437,0.843772976499514,0.0861677768771922,0.022373189005191,0.0141468155972134,0.00550045602681517,0.0280387859940739,0,0,0,0,0
5,0.776780539590158,0.0214484350528656,0.0012335814291004,0.0826780787139045,0.0484732829627518,0.0693860822512196,0.0286686312339814,0.00333113415530325,0.000989316925211847,0.000743372803586015,0.924126616063723,0.0421409288181942,1,0,0,0,0
1,0.475830191795501,0.0597627047520863,0.0110648025391064,0.214490587632379,0.094018951804257,0.14483276147667,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NA,0.702329093779083,0.0772602341452546,0.00642763746193224,0.071506145228668,0.0581099610173879,0.0843669283676745,NA,NA,NA,NA,NA,NA,1,0,0,0,0
1,0.87155967774678,0.00735945435343105,0.0138140400733904,0.0461452555161325,0.0106511680984196,0.0504704042118461,0.951308906314549,0.0053424869653145,0.0106166115819683,0.0127584080707166,0.00833156585544518,0.0116420212120063,1,0,0,1,0
1,0.724964550535251,0.0681013624027394,0.00284893985309157,0.077761894898709,0.059983285274035,0.0663399670361742,0.00186444742919179,0.00156488542182291,0.00313971145566899,0.00256995993012311,0.907988303830566,0.0828726919326275,1,0,0,0,0
NA,0.940554780670348,0.019928692397852,0.00355806788110884,0.0133445328981295,0.0099012393029292,0.012712686849632,0.990944602944612,0.00109413306378658,0.00179417672995022,0.00104225548432837,0.00174694582930643,0.00337788594801687,0,0,0,0,0
1,0.419278149142984,0.0874610130177315,0.00907985335878616,0.232824874808824,0.068020034783836,0.183336074887839,0.802816155880205,0.0565852335815867,0.00217927303166246,0.0176504814483545,0.0881416636699355,0.0326271923882563,1,0,0,0,0
1,0.942067826299824,0.00263257760059062,0.0021108374684251,0.0231503924606043,0.00403362336454023,0.026004742806016,0.650107837364171,0.302329830035455,0.00546030119578838,0.0160453192025376,0.00514199424062423,0.0209147179614238,1,0,0,0,0
1,0.495190272558537,0.117058642410403,0.00527909808565104,0.184604005164953,0.0245529175104941,0.173315064269962,NA,NA,NA,NA,NA,NA,1,1,0,0,0
NA,0.920655971656902,0.016278401337266,0.00142070746379958,0.0260091047063027,0.00400565072522221,0.0316301641105074,0.84305208999796,0.0987272672001481,0.00840047854464276,0.0230377121282531,0.00721869113516614,0.0195637609938304,1,0,0,0,0
NA,0.734801599402062,0.0559306222141605,0.00413803233142936,0.10351503063111,0.0365819148204004,0.0650328006008379,0.94763156187238,0.0105118816673101,0.00512214866843728,0.0146126065314684,0.00490355179677203,0.0172182494636327,0,0,0,0,0
NA,0.421949971946683,0.152938097353497,0.0145459881336432,0.213438377301491,0.0163662846592959,0.180761280605391,0.888977638507044,0.0894727487421131,0.00139483047900707,0.0094743380696209,0.00154264443306084,0.00913779976915389,0,0,0,0,0
NA,0.910735340263867,0.0111155526384717,0.00137973146625867,0.014845427532815,0.0371616038440832,0.0247623442545047,0.940235692864666,0.0217025262027984,0.00195716495580854,0.0169574831658427,0.0050225767210128,0.0141245560898719,1,0,0,0,0
1,0.614542520998598,0.0681776440853042,0.0118967195242068,0.164264063290666,0.00488137292679283,0.136237679174432,0.970915137075753,0.00278197010073582,0.00241984011659681,0.00773851979837316,0.00286382646825318,0.0132807064402877,1,1,0,0,0
1,0.433693897027718,0.0864175432316693,0.00476137718242832,0.309083769659421,0.0063593651362439,0.159684047762519,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NA,0.933064609088894,0.00527334929230491,0.00602912819169878,0.0163515125438925,0.0229553908049085,0.0163260100783008,0.681504214049073,0.266676041473392,0.00689383028528177,0.0164243273753376,0.00973705904343668,0.0187645277734788,1,0,0,0,0
NA,0.833993069052824,0.0431378779443149,0.0103344727572041,0.0450002138735559,0.0123619251104077,0.0551724412616937,0.915281622511054,0.0372521414785138,0.00735878759829861,0.0242228203156785,0.00410864419872568,0.0117759838977295,0,0,0,0,0
1,0.675856607367473,0.0540377048350495,0.000157847687515669,0.153713630526112,0.0182491213191691,0.0979850882646808,0.842085642682649,0.00747977187007502,0.00236819161617087,0.0424206133818986,0.0333195396128902,0.072326240836316,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0.888698821986003,0.0683762577326913,0.00746533260928134,0.0184923914745924,0.00535263043006715,0.0116145657673644,1,1,0,0,0
1,0.644814456356113,0.0676697012097106,0.00403644528193626,0.117972604119134,0.0632567150992333,0.102250077933873,0.95972043594184,0.00191017239453937,0.0012425601282207,0.0201225940973194,0.000596150940372211,0.0164080864977081,0,1,0,0,0
NA,0.672592054127106,0.0620241468946231,0.00146074927435026,0.151069348199585,0.00736705093815006,0.105486650566186,NA,NA,NA,NA,NA,NA,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0.316021737256806,0.000934213072967961,0.000822455368216391,0.582743741597288,0.061282651278598,0.0381952014261235,1,0,0,1,0
1,0.371305010600826,0.117363297046296,0.0109268341510913,0.250683114142466,0.027090584087564,0.222631159971756,0.656927050573836,0.294865375280646,0.0170757463657238,0.01299557809656,0.0038976146251263,0.0142386350581079,1,0,0,0,0
1,0.809247101628445,0.0450288195539029,0.0113282037618588,0.0329427254837516,0.0388666846426591,0.0625864649293828,0.82444408138373,0.131469729805399,0.0079346777918466,0.0182562826894766,0.00449031202930999,0.0134049163002372,0,0,0,0,0
1,0.793838620093934,0.0573498829970339,0.00356529522174008,0.0577735933717984,0.0173194469489624,0.0701531613665314,0.163420694812245,0.00752008953810726,0.00228695336488107,0.788295676927956,0.0118922770203962,0.0265843083364152,1,0,0,0,0
NA,0.543377259374796,0.0766169458996623,0.00167272555890536,0.216785622370106,0.0146771376564172,0.146870309140114,0.91098035405348,1.26847573594816e-05,0.00737838053415718,0.0239876572026377,0.0108293291997318,0.0468115942526343,0,0,0,0,0
NA,0.840296189206462,0.0291924239637874,0.0211085907298015,0.0418242033108443,0.0345603098433334,0.0330182829457713,0.949669476475773,0.00924232744171299,0.000803848441218008,0.0270125470801565,0.00278225450478691,0.0104895460563526,1,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0.826940507108711,0.128253659621491,0.00913040810640593,0.0162255708151853,0.00419115754231243,0.0152586968058951,1,0,0,0,0
NA,0.630784153274043,0.0815806803549482,0.00682741815304915,0.163398213683995,0.0252624540418796,0.0921470804920852,0.389148417445072,0.294416328796561,0.206836231203748,0.105640451979322,0.00184815806455062,0.0021104125107465,0,0,0,0,0
2,0.818164264374782,0.0181765031248728,0.00210768514604914,0.0749402553449689,0.0346031838687862,0.0520081081405415,0.664497958271099,0.292622143578946,0.00694241362249941,0.0144155978056339,0.00361343782642962,0.0179084488953914,1,0,0,0,0
1,0.786925787540275,0.0250189241007688,0.00808490850321822,0.0719971215295957,0.0504419183428091,0.057531339983333,0.0146318166563619,0.0018063694552867,0.00105199688600025,0.00767605037949094,0.953959039468226,0.0208747271546343,0,0,0,0,0
NA,0.641586496080098,0.134227274181283,0.0107253390723117,0.050950181193249,0.0052871939875424,0.157223515485516,0.257185780112493,0.0446787887357423,0.00441562224605824,0.603263291217273,0.0611207906133771,0.0293357270750557,1,0,0,0,0
1,NA,NA,NA,NA,NA,NA,0.0633833199866501,0.0056727820362524,0.00656779056173007,0.904309405948088,0.0143869520554806,0.00567974941179919,1,0,0,0,0
1,0.467483331568245,0.0914836237505464,0.00563548504198607,0.223264867140354,0.0226699052083692,0.189462787290499,NA,NA,NA,NA,NA,NA,1,0,0,0,0
4,0.650200721600853,0.0773718502318725,0.00400642784910203,0.123443578423108,0.0224647254300956,0.12251269646497,0.061925063464728,0.00480047184667216,0.00251627981105913,0.776810664060347,0.143393861042646,0.0105536597745477,0,0,0,0,0
NA,0.370221916084911,0.117481499636968,0.00978692844250687,0.252485815374465,0.0264970437538378,0.223526796707311,0.656352198714248,0.294928559536654,0.0169909315567029,0.0141857716228722,0.00374850869720878,0.0137940298723139,1,0,0,0,0
1,0.900192514542562,0.0124607327633042,0.0135071509748909,0.0292990839370183,0.01040124545169,0.0341392723305344,0.807756021159483,0.135603589103237,0.00961811893810975,0.0206520986301822,0.00665345293968155,0.0197167192293069,1,1,0,0,0
1,0.943587573793355,0.00480560769163967,0.00201490791147441,0.0114752089677936,0.0176326163814803,0.020484085254257,0.894263767506076,0.0513876413576847,0.005423611940673,0.0226726949875774,0.00851691418305494,0.0177353700249343,1,0,0,1,0
NA,0.332328450058479,0.137876948051028,0.00872823690413256,0.295576424001813,0.0105624363005785,0.21492750468397,0.48976327403119,0.456953050739464,0.00564936051546127,0.021107820134217,0.0055641772560399,0.0209623173236284,1,0,0,0,0
NA,0.751637121398232,0.0561407596708659,0.00174601915678321,0.0906979127373058,0.0108919389269076,0.0888862481099055,0.717471016183926,0.231700587170864,0.00866892657043359,0.0195025401433819,0.00473965217945574,0.0179172777519382,1,0,0,0,0
1,0.903181905837721,0.0251988403629799,0.00849964325141359,0.0261374659470165,0.00628678232394521,0.0306953622769241,0.625019358380014,0.287347730355859,0.039276501764452,0.0176684664913544,0.0075982565786902,0.0230896864296312,1,0,0,0,0
1,0.800429375516468,0.0430240654760869,0.00245027484935424,0.0483637798795772,0.078045745326588,0.0276867589519259,0.882318118594528,0.00151209453552778,0.000960385062708974,0.0312759928178386,0.0143806617504831,0.0695527472389138,0,1,0,0,0
1,NA,NA,NA,NA,NA,NA,0.824057255537195,0.125824090642255,0.0119933498602264,0.0166708254069096,0.00535526252685672,0.0160992160265571,0,0,0,0,0
1,0.916963187357658,0.00547201333187947,0.00990759049429111,0.0224273273614769,0.0197085938321436,0.0255212876225512,0.931501027636218,0.0289628979144142,0.00264181566030487,0.0177945527883454,0.00498387924536847,0.014115826755349,1,0,0,0,1
1,0.880048095729559,0.0466868975886436,1.12162694259947e-07,0.027484023031529,0.00673153105680751,0.0390493404307663,0.9022121219422,0.0442628189192819,0.00726534420789547,0.019863937003561,0.0115087005885826,0.0148870773384789,0,0,0,0,0
NA,0.839848170285806,0.0166555882015726,0.00100138475014613,0.0489673354845605,0.0524227508656526,0.0411047704122617,0.650603505520118,0.0736635325485313,0.00131760454181805,0.00108474565374427,0.0641365685479021,0.209194043187887,0,0,0,0,0
1,0.448100769069518,0.114194093099125,0.00499334474539069,0.250589936006995,0.00607061402771653,0.176051243051255,0.0662365693829952,0.00527182138462169,0.00863495898456835,0.889276125733069,0.0242549415160248,0.00632558299872071,1,0,0,0,0
1,0.73543107987479,0.0679293621870087,0.00477247846170493,0.0949080069935236,0.0194556474737425,0.0775034250092304,0.856050013706982,0.0963530017423102,0.0039304608786769,0.017809951124686,0.0127491325516086,0.0131074399957361,1,0,0,0,0
2,0.834946352096978,0.0192038465024701,0.00249559952283658,0.0742151214279946,0.00984581907261191,0.0592932613771084,0.837581925093473,0.107794447867636,0.00811055297204817,0.0221877241752192,0.00542410124762363,0.0189012486439992,0,0,0,0,0
